com.samsung.health.sleep_stage,6302031,7
create_sh_ver,start_time,sleep_id,custom,modify_sh_ver,update_time,create_time,stage,time_offset,deviceuuid,pkg_name,end_time,datauuid
62900750,2025-01-22 06:59:30.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.534,2025-01-22 12:21:33.534,40002,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 07:11:00.000,05300fa5-03e8-49e5-8bfd-63922b9f0f22,
62900750,2025-01-22 07:11:00.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.534,2025-01-22 12:21:33.534,40001,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 07:11:30.000,7c90a041-b7d2-439a-bbc9-56d5a2f02091,
62900750,2025-01-22 07:11:30.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.534,2025-01-22 12:21:33.534,40002,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 07:12:00.000,e2a7d515-44e1-4f8c-aeb9-921460c0b506,
62900750,2025-01-22 07:12:00.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.534,2025-01-22 12:21:33.534,40001,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 07:12:30.000,41da98f4-19ae-49de-9d85-bc36c6674708,
62900750,2025-01-22 07:12:30.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.534,2025-01-22 12:21:33.534,40002,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 07:18:30.000,e95f2aad-7b93-4956-8901-67f049c35f45,
62900750,2025-01-22 07:18:30.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.534,2025-01-22 12:21:33.534,40004,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 07:28:00.000,a97dc2b4-2dc3-4dcf-a606-6344013302c8,
62900750,2025-01-22 07:28:00.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.535,2025-01-22 12:21:33.535,40001,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 07:29:30.000,b0bbbe7e-f236-4608-8cca-69ef71755166,
62900750,2025-01-22 07:29:30.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.535,2025-01-22 12:21:33.535,40002,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 07:30:00.000,1b497d35-fbc6-4649-871a-9a369adc85a6,
62900750,2025-01-22 07:30:00.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.535,2025-01-22 12:21:33.535,40001,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 07:30:30.000,85974dff-9adf-4f1b-977d-47b3b0b8abcc,
62900750,2025-01-22 07:30:30.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.535,2025-01-22 12:21:33.535,40002,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 07:36:00.000,d3f523a2-8e3d-4c51-9b43-d6f350dd4a62,
62900750,2025-01-22 07:36:00.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.535,2025-01-22 12:21:33.535,40001,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 07:37:00.000,961cb64f-c19a-4b93-89d6-eaaf84e7c826,
62900750,2025-01-22 07:37:00.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.535,2025-01-22 12:21:33.535,40002,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 08:07:00.000,af9b24b3-127d-4a97-ad6f-ec6d5be25f6d,
62900750,2025-01-22 08:07:00.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.535,2025-01-22 12:21:33.535,40001,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 08:09:00.000,2db3db01-0a4d-40ab-ad07-172187268c0d,
62900750,2025-01-22 08:09:00.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.535,2025-01-22 12:21:33.535,40002,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 08:15:30.000,af05e4c5-b641-4252-be3f-0f0c51d40f98,
62900750,2025-01-22 08:15:30.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.535,2025-01-22 12:21:33.535,40001,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 08:17:00.000,c3684b6b-bf76-4302-b228-c00d64f08eef,
62900750,2025-01-22 08:17:00.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.535,2025-01-22 12:21:33.535,40002,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 08:27:00.000,9fa53ae7-66d2-48b9-a90a-ee57b4b2bf9b,
62900750,2025-01-22 08:27:00.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.536,2025-01-22 12:21:33.536,40001,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 08:27:30.000,eaf877c6-f9ca-4eb3-9f19-d06aa11af98c,
62900750,2025-01-22 08:27:30.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.536,2025-01-22 12:21:33.536,40002,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 08:32:30.000,6511f025-0e03-40d1-840f-63578fa9292e,
62900750,2025-01-22 08:32:30.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.536,2025-01-22 12:21:33.536,40001,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 08:34:00.000,ef61ef9b-303b-43db-8a1b-07bf38801ba9,
62900750,2025-01-22 08:34:00.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.536,2025-01-22 12:21:33.536,40002,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 08:43:00.000,f1fd687d-e0cb-4b19-904c-3370a0ae8bba,
62900750,2025-01-22 08:43:00.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.536,2025-01-22 12:21:33.536,40001,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 08:44:00.000,82c78d9c-4311-4f5f-baad-dd9e6afb3283,
62900750,2025-01-22 08:44:00.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.536,2025-01-22 12:21:33.536,40002,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 08:51:30.000,a9f2d052-de11-4b10-b737-ce943e03133c,
62900750,2025-01-22 08:51:30.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.536,2025-01-22 12:21:33.536,40001,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 08:58:30.000,adc0f376-19fa-47fc-9f44-23e712edb7c4,
62900750,2025-01-22 08:58:30.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.536,2025-01-22 12:21:33.536,40002,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 09:33:00.000,ba3cbea3-8524-4f7f-a359-2243ee953e0c,
62900750,2025-01-22 09:33:00.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.536,2025-01-22 12:21:33.536,40001,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 09:35:00.000,0b4b784c-23d9-473d-bcf9-3f74b50d7ac7,
62900750,2025-01-22 09:35:00.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.536,2025-01-22 12:21:33.536,40002,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 09:39:00.000,8ca5d3ad-28f5-4be6-8179-e54da3961d9e,
62900750,2025-01-22 09:39:00.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.537,2025-01-22 12:21:33.537,40004,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 10:01:00.000,a1fc5482-4186-4823-9e62-d58616bf6108,
62900750,2025-01-22 10:01:00.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.537,2025-01-22 12:21:33.537,40001,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 10:02:00.000,cf9b3ff3-d780-4d4d-9c7f-a6e8371d5d9b,
62900750,2025-01-22 10:02:00.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.537,2025-01-22 12:21:33.537,40004,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 10:08:00.000,75f811ef-8e3d-4ccf-a3fb-04421b6b9a0d,
62900750,2025-01-22 10:08:00.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.537,2025-01-22 12:21:33.537,40002,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 10:33:30.000,32edcdce-087d-450e-88f6-0bab23271b8d,
62900750,2025-01-22 10:33:30.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.537,2025-01-22 12:21:33.537,40001,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 10:34:00.000,07c71e9e-5f23-491d-872f-91b68509aec2,
62900750,2025-01-22 10:34:00.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.537,2025-01-22 12:21:33.537,40002,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 10:42:30.000,8c4fc005-aa71-4fbf-921c-51c4482191be,
62900750,2025-01-22 10:42:30.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.537,2025-01-22 12:21:33.537,40001,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 10:45:30.000,5c8aedaa-33af-4822-8774-a3b4d47c8401,
62900750,2025-01-22 10:45:30.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.537,2025-01-22 12:21:33.537,40002,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 10:51:30.000,5b2fa9c1-7c9d-4866-8358-c85284e0682d,
62900750,2025-01-22 10:51:30.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.537,2025-01-22 12:21:33.537,40001,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 10:54:00.000,86f93f25-82d2-4f65-9e99-902172be0e1a,
62900750,2025-01-22 10:54:00.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.537,2025-01-22 12:21:33.537,40002,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 10:55:30.000,439fda7e-6a30-421b-8877-b6d3b2c7b538,
62900750,2025-01-22 10:55:30.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.538,2025-01-22 12:21:33.538,40001,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 10:57:00.000,ef5d3871-8dfd-4081-adb7-c4cf90c418ef,
62900750,2025-01-22 10:57:00.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.538,2025-01-22 12:21:33.538,40002,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 11:07:00.000,494c4230-d945-40c9-8262-d20984fc0c09,
62900750,2025-01-22 11:07:00.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.538,2025-01-22 12:21:33.538,40004,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 11:10:30.000,1907ea00-aa13-4226-922f-2363e691de8c,
62900750,2025-01-22 11:10:30.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.538,2025-01-22 12:21:33.538,40002,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 11:11:00.000,e90381ed-4d53-43d8-bc35-cefcc5f15986,
62900750,2025-01-22 11:11:00.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.538,2025-01-22 12:21:33.538,40001,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 11:12:00.000,6a7cbe71-1eac-4f1e-9b17-e3151ec8536a,
62900750,2025-01-22 11:12:00.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.538,2025-01-22 12:21:33.538,40002,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 11:22:00.000,5b4eabb8-0b78-433c-bc7b-47c3d1deb991,
62900750,2025-01-22 11:22:00.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.538,2025-01-22 12:21:33.538,40004,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 11:32:30.000,9776bdb7-dc83-42cc-9269-73ca6cbb7124,
62900750,2025-01-22 11:32:30.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.538,2025-01-22 12:21:33.538,40001,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 11:33:00.000,e2300b78-fc31-4298-84a9-da5ea0830d8f,
62900750,2025-01-22 11:33:00.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.538,2025-01-22 12:21:33.538,40002,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 11:51:30.000,deb0e416-6bd1-4449-8baf-21b431802922,
62900750,2025-01-22 11:51:30.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.539,2025-01-22 12:21:33.539,40001,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 11:52:30.000,38fa649e-dc3e-45c3-bfa3-0614e2404cf5,
62900750,2025-01-22 11:52:30.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.539,2025-01-22 12:21:33.539,40002,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 11:59:00.000,8e62346c-26ad-4c8c-a251-9218acb8cd3c,
62900750,2025-01-22 11:59:00.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.539,2025-01-22 12:21:33.539,40001,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 12:00:00.000,48e60e31-fa23-4bd0-9b10-d5610d618b5c,
62900750,2025-01-22 12:00:00.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.539,2025-01-22 12:21:33.539,40002,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 12:04:30.000,195c1581-da0d-4e17-b69f-d504bb15dd98,
62900750,2025-01-22 12:04:30.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.539,2025-01-22 12:21:33.539,40001,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 12:05:00.000,dc076dbd-2199-4bd4-b968-1f24f69d6b6b,
62900750,2025-01-22 12:05:00.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.539,2025-01-22 12:21:33.539,40002,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 12:15:30.000,7b6a619c-a3be-4e9e-919d-e79861f92558,
62900750,2025-01-22 12:15:30.000,5d82907e-edf4-4527-a9fe-77ba0c1e92c0,,62900750,2025-01-22 12:21:33.539,2025-01-22 12:21:33.539,40001,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-22 12:16:00.000,407b6113-c093-41e4-aa7d-e8f7dc787cf7,
62900750,2025-01-27 05:57:00.000,fd302160-1889-4e0d-b682-20e37f860203,,62900750,2025-01-27 12:45:17.850,2025-01-27 12:45:17.850,40002,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-27 06:28:00.000,a0a7c045-e73f-4ce5-9db3-63891728da96,
62900750,2025-01-27 06:28:00.000,fd302160-1889-4e0d-b682-20e37f860203,,62900750,2025-01-27 12:45:17.850,2025-01-27 12:45:17.850,40003,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-27 06:37:00.000,02ac81e9-5084-4771-8ee9-0f5de660c30b,
62900750,2025-01-27 06:37:00.000,fd302160-1889-4e0d-b682-20e37f860203,,62900750,2025-01-27 12:45:17.850,2025-01-27 12:45:17.850,40002,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-27 06:44:00.000,0994f844-b169-4fe7-9028-19e653b5b958,
62900750,2025-01-27 06:44:00.000,fd302160-1889-4e0d-b682-20e37f860203,,62900750,2025-01-27 12:45:17.850,2025-01-27 12:45:17.850,40004,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-27 06:44:30.000,c95af1e5-092b-4645-a1f3-6a0d4a5227d0,
62900750,2025-01-27 06:44:30.000,fd302160-1889-4e0d-b682-20e37f860203,,62900750,2025-01-27 12:45:17.850,2025-01-27 12:45:17.850,40001,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-27 06:45:00.000,2ba1f461-d204-4389-ae26-0dc95c648353,
62900750,2025-01-27 06:45:00.000,fd302160-1889-4e0d-b682-20e37f860203,,62900750,2025-01-27 12:45:17.851,2025-01-27 12:45:17.851,40004,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-27 06:52:00.000,dbff054d-448c-4b86-857d-5e9505e50ac8,
62900750,2025-01-27 06:52:00.000,fd302160-1889-4e0d-b682-20e37f860203,,62900750,2025-01-27 12:45:17.851,2025-01-27 12:45:17.851,40002,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-27 07:10:00.000,5c258263-ecf8-46fc-924e-37a3bb2788ec,
62900750,2025-01-27 07:10:00.000,fd302160-1889-4e0d-b682-20e37f860203,,62900750,2025-01-27 12:45:17.851,2025-01-27 12:45:17.851,40001,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-27 07:10:30.000,b7d1b39d-e330-4a88-8069-40e94a30345a,
62900750,2025-01-27 07:10:30.000,fd302160-1889-4e0d-b682-20e37f860203,,62900750,2025-01-27 12:45:17.851,2025-01-27 12:45:17.851,40002,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-27 07:22:00.000,25707e3a-d3cd-43b1-aedb-f35246a39652,
62900750,2025-01-27 07:22:00.000,fd302160-1889-4e0d-b682-20e37f860203,,62900750,2025-01-27 12:45:17.851,2025-01-27 12:45:17.851,40003,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-27 07:52:00.000,50bb3c52-7e4d-41a1-8896-81ffd14c0707,
62900750,2025-01-27 07:52:00.000,fd302160-1889-4e0d-b682-20e37f860203,,62900750,2025-01-27 12:45:17.851,2025-01-27 12:45:17.851,40001,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-27 07:53:00.000,4a03d267-bd18-4582-acd3-c6374d9a39cd,
62900750,2025-01-27 07:53:00.000,fd302160-1889-4e0d-b682-20e37f860203,,62900750,2025-01-27 12:45:17.851,2025-01-27 12:45:17.851,40002,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-27 08:06:00.000,90d2c2a5-4b92-4578-b132-8afe2258f074,
62900750,2025-01-27 08:06:00.000,fd302160-1889-4e0d-b682-20e37f860203,,62900750,2025-01-27 12:45:17.851,2025-01-27 12:45:17.851,40001,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-27 08:06:30.000,78494c3e-9582-4f04-b5b0-20b660b878d3,
62900750,2025-01-27 08:06:30.000,fd302160-1889-4e0d-b682-20e37f860203,,62900750,2025-01-27 12:45:17.851,2025-01-27 12:45:17.851,40002,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-27 08:33:00.000,537368bf-f7f9-45b7-bc3b-491f54e15b31,
62900750,2025-01-27 08:33:00.000,fd302160-1889-4e0d-b682-20e37f860203,,62900750,2025-01-27 12:45:17.851,2025-01-27 12:45:17.851,40003,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-27 08:34:30.000,f3ba7f71-7a69-4bc7-8591-9b2ba9f9f43b,
62900750,2025-01-27 08:34:30.000,fd302160-1889-4e0d-b682-20e37f860203,,62900750,2025-01-27 12:45:17.851,2025-01-27 12:45:17.851,40001,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-27 08:36:00.000,c28969f7-fe69-4fda-8e77-cf5978a4aeb9,
62900750,2025-01-27 08:36:00.000,fd302160-1889-4e0d-b682-20e37f860203,,62900750,2025-01-27 12:45:17.851,2025-01-27 12:45:17.851,40002,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-27 08:46:00.000,536663e9-89a0-435c-932d-2365ecab2ec2,
62900750,2025-01-27 08:46:00.000,fd302160-1889-4e0d-b682-20e37f860203,,62900750,2025-01-27 12:45:17.851,2025-01-27 12:45:17.851,40001,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-27 08:46:30.000,f58fc855-33c2-4c6c-a05f-a93b0cec6e65,
62900750,2025-01-27 08:46:30.000,fd302160-1889-4e0d-b682-20e37f860203,,62900750,2025-01-27 12:45:17.851,2025-01-27 12:45:17.851,40002,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-27 08:53:00.000,8c97eeb3-db97-4bd3-b01d-851dd8c3d1ee,
62900750,2025-01-27 08:53:00.000,fd302160-1889-4e0d-b682-20e37f860203,,62900750,2025-01-27 12:45:17.851,2025-01-27 12:45:17.851,40004,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-27 09:05:30.000,dab2e7b4-321e-478b-bedb-82c1c7401b01,
62900750,2025-01-27 09:05:30.000,fd302160-1889-4e0d-b682-20e37f860203,,62900750,2025-01-27 12:45:17.851,2025-01-27 12:45:17.851,40001,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-27 09:06:00.000,05192264-dbba-4166-8406-4d504c09e6d1,
62900750,2025-01-27 09:06:00.000,fd302160-1889-4e0d-b682-20e37f860203,,62900750,2025-01-27 12:45:17.851,2025-01-27 12:45:17.851,40004,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-27 09:06:30.000,57d9881c-20f1-4ea8-9c9b-eb2a6c5dd6e1,
62900750,2025-01-27 09:06:30.000,fd302160-1889-4e0d-b682-20e37f860203,,62900750,2025-01-27 12:45:17.851,2025-01-27 12:45:17.851,40001,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-27 09:07:00.000,62ce4744-df88-436a-834e-f2dae5b1cb84,
62900750,2025-01-27 09:07:00.000,fd302160-1889-4e0d-b682-20e37f860203,,62900750,2025-01-27 12:45:17.852,2025-01-27 12:45:17.852,40002,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-27 09:17:30.000,b4784ffb-939d-466b-9c4a-3d488e91f8af,
62900750,2025-01-27 09:17:30.000,fd302160-1889-4e0d-b682-20e37f860203,,62900750,2025-01-27 12:45:17.852,2025-01-27 12:45:17.852,40001,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-27 09:18:30.000,babd117a-4e96-4362-91a4-da762d8f3f8b,
62900750,2025-01-27 09:18:30.000,fd302160-1889-4e0d-b682-20e37f860203,,62900750,2025-01-27 12:45:17.852,2025-01-27 12:45:17.852,40002,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-27 09:26:30.000,4779b492-8d31-4d6b-adbf-8eccb660d76d,
62900750,2025-01-27 09:26:30.000,fd302160-1889-4e0d-b682-20e37f860203,,62900750,2025-01-27 12:45:17.852,2025-01-27 12:45:17.852,40001,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-27 09:28:00.000,75fb3932-dfe1-4e5f-8ca3-c9b7c3d40a2a,
62900750,2025-01-27 09:28:00.000,fd302160-1889-4e0d-b682-20e37f860203,,62900750,2025-01-27 12:45:17.852,2025-01-27 12:45:17.852,40002,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-27 09:43:00.000,7a50883c-daf8-4577-b7fb-44c14b2a5305,
62900750,2025-01-27 09:43:00.000,fd302160-1889-4e0d-b682-20e37f860203,,62900750,2025-01-27 12:45:17.852,2025-01-27 12:45:17.852,40001,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-27 09:43:30.000,4b5cf0dc-9d8f-46d6-887c-87daf8171f75,
62900750,2025-01-27 09:43:30.000,fd302160-1889-4e0d-b682-20e37f860203,,62900750,2025-01-27 12:45:17.852,2025-01-27 12:45:17.852,40002,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-27 10:05:00.000,b4b5fe89-f563-4e21-ab4e-ee53a27e894e,
62900750,2025-01-27 10:05:00.000,fd302160-1889-4e0d-b682-20e37f860203,,62900750,2025-01-27 12:45:17.852,2025-01-27 12:45:17.852,40001,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-27 10:06:00.000,dada14a8-a326-496f-8be7-fba902c0acef,
62900750,2025-01-27 10:06:00.000,fd302160-1889-4e0d-b682-20e37f860203,,62900750,2025-01-27 12:45:17.852,2025-01-27 12:45:17.852,40002,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-27 10:11:00.000,c6bf00e8-ec46-461a-825c-665df7bc5c38,
62900750,2025-01-27 10:11:00.000,fd302160-1889-4e0d-b682-20e37f860203,,62900750,2025-01-27 12:45:17.852,2025-01-27 12:45:17.852,40001,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-27 10:11:30.000,69c614bb-73c3-4157-a477-025ec6a7f4c3,
62900750,2025-01-27 10:11:30.000,fd302160-1889-4e0d-b682-20e37f860203,,62900750,2025-01-27 12:45:17.852,2025-01-27 12:45:17.852,40002,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-27 10:17:30.000,37174798-75c9-4429-baa8-ed2315a1df1c,
62900750,2025-01-27 10:17:30.000,fd302160-1889-4e0d-b682-20e37f860203,,62900750,2025-01-27 12:45:17.852,2025-01-27 12:45:17.852,40004,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-27 10:53:00.000,f3de3a81-39e2-4b88-ab9b-5545ebc69182,
62900750,2025-01-27 10:53:00.000,fd302160-1889-4e0d-b682-20e37f860203,,62900750,2025-01-27 12:45:17.852,2025-01-27 12:45:17.852,40001,UTC-0500,eyJR0JcLIT,com.sec.android.app.shealth,2025-01-27 10:53:30.000,fb2adf8b-3012-434e-ab07-c9406b94d370,
